dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE84133_mouse_beta	spearman	HIPPIE	20000	548	182.48	182	13.4506054837241	3.01098901098901	27.1749848318946
GSE84133_mouse_beta	spearman	HIPPIE	50000	844	386.1	386.5	19.7747415669688	2.18369987063389	23.1558019835194
GSE84133_mouse_beta	spearman	HIPPIE	1e+05	1303	716.2	717	25.202212505086	1.81729428172943	23.2836700302237
GSE84133_mouse_beta	spearman	Reactome	20000	895	289.57	289	14.9641018251796	3.09688581314879	40.4588265351993
GSE84133_mouse_beta	spearman	Reactome	50000	1567	596.3	593.5	22.093236773074	2.64026958719461	43.9365227454147
GSE84133_mouse_beta	spearman	Reactome	1e+05	2508	1064.56	1060.5	28.9057402289202	2.36492220650636	49.9361022609563
GSE84133_mouse_beta	spearman	STRING	20000	313	75.63	76	7.55271708417145	4.11842105263158	31.4284246787777
GSE84133_mouse_beta	spearman	STRING	50000	498	156.81	157	11.6573079346317	3.17197452229299	29.2683355293709
GSE84133_mouse_beta	spearman	STRING	1e+05	762	283.59	281	15.566147548284	2.71174377224199	30.7340013652086
GSE84133_mouse_beta	spearman	OmniPath	20000	426	58.94	58	7.19542503359888	7.3448275862069	51.0129698087356
GSE84133_mouse_beta	spearman	OmniPath	50000	449	93.97	94	8.93009326135879	4.77659574468085	39.7565836782738
GSE84133_mouse_beta	spearman	OmniPath	1e+05	488	151.94	152	10.7316392414244	3.21052631578947	31.314880461393
