dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE60631_l2_Pvm2	cosine	HIPPIE	20000	151	80.06	80	7.96941121736827	1.8875	8.90153589331615
GSE60631_l2_Pvm2	cosine	HIPPIE	50000	336	204.3	203.5	13.2737304173288	1.65110565110565	9.92185285216177
GSE60631_l2_Pvm2	cosine	HIPPIE	1e+05	576	401.23	399.5	18.4532469563577	1.44180225281602	9.47096196205117
GSE60631_l2_Pvm2	cosine	Reactome	20000	392	127.5	126	9.88162257154485	3.11111111111111	26.7668591959437
GSE60631_l2_Pvm2	cosine	Reactome	50000	820	322.59	323	15.6354266221477	2.53869969040248	31.8130110562774
GSE60631_l2_Pvm2	cosine	Reactome	1e+05	1403	645.43	646	22.2307708304767	2.171826625387	34.077540800404
GSE60631_l2_Pvm2	cosine	STRING	20000	173	51.21	51.5	6.54941588882921	3.35922330097087	18.5955514304302
GSE60631_l2_Pvm2	cosine	STRING	50000	294	108.48	108.5	9.22499897347453	2.70967741935484	20.1105713435245
GSE60631_l2_Pvm2	cosine	STRING	1e+05	456	195.13	196	13.1200016937668	2.3265306122449	19.883381579435
GSE60631_l2_Pvm2	cosine	OmniPath	20000	131	18.75	19	3.91158600193132	6.89473684210526	28.6967996982751
GSE60631_l2_Pvm2	cosine	OmniPath	50000	197	41.78	41	6.62651545464938	4.80487804878049	23.4240757547909
GSE60631_l2_Pvm2	cosine	OmniPath	1e+05	271	77.05	76.5	8.94695366021194	3.54248366013072	21.6777695924051
