dataset	coefficient	network	cutoff	obs	rnd_mean	rnd_median	rnd_sd	enrichment	z_score
GSE71585_l2_Ndnf-Cxcl14	MI	HIPPIE	20000	10	12.57	12	3.50830184251324	0.833333333333333	-0.732548143052289
GSE71585_l2_Ndnf-Cxcl14	MI	HIPPIE	50000	46	40.36	40	6.12581884858315	1.15	0.920693239452304
GSE71585_l2_Ndnf-Cxcl14	MI	HIPPIE	1e+05	93	82.33	82	8.16132168935717	1.13414634146341	1.30738627959174
GSE71585_l2_Ndnf-Cxcl14	MI	Reactome	20000	39	24.66	24	4.90561418224574	1.625	2.92318137286437
GSE71585_l2_Ndnf-Cxcl14	MI	Reactome	50000	106	63.17	63	7.78635818193421	1.68253968253968	5.50064600153812
GSE71585_l2_Ndnf-Cxcl14	MI	Reactome	1e+05	200	134.81	134	11.2030794828471	1.49253731343284	5.81893577563308
GSE71585_l2_Ndnf-Cxcl14	MI	STRING	20000	9	12.15	12	3.09569593683445	0.75	-1.01754179488993
GSE71585_l2_Ndnf-Cxcl14	MI	STRING	50000	32	31.9	31.5	5.45597624332042	1.01587301587302	0.018328525554419
GSE71585_l2_Ndnf-Cxcl14	MI	STRING	1e+05	60	62.54	63	7.90271657678101	0.952380952380952	-0.32140846445927
GSE71585_l2_Ndnf-Cxcl14	MI	OmniPath	20000	1	4.22	4	2.08205415274183	0.25	-1.54654959178637
GSE71585_l2_Ndnf-Cxcl14	MI	OmniPath	50000	11	12.41	12	3.05866875379707	0.916666666666667	-0.460984864166676
GSE71585_l2_Ndnf-Cxcl14	MI	OmniPath	1e+05	19	22.81	23	4.7581827445258	0.826086956521739	-0.800725866273912
